Group,Detector,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50,Value_51,Value_52,Value_53,Value_54,Value_55,Value_56,Value_57,Value_58,Value_59,Value_60,Value_61,Value_62,Value_63,Value_64,Value_65,Value_66,Value_67,Value_68,Value_69,Value_70,Value_71,Value_72,Value_73,Value_74,Value_75,Value_76,Value_77,Value_78,Value_79,Value_80
group_159,ET_2,31754.522558351062,15495.538669123298,-1504681.4037701474,-1797.4546720000558,2649.017220795498,8521717.853336688,-824.9320477211011,8287772.90627786,1329.350296342533,15495.538669123298,12077.30808844615,-844102.9841112953,-732.550315599621,486.04593770330655,-4896644.259004232,-327.48291244986086,-5050892.055103378,244.28100181558426,-1504681.4037701474,-844102.9841112953,88208767.31518161,39.64687892830814,-136691.6045860312,-316496156.1050879,1980.85217345706,-302319233.30370104,-68509.48611122191,-1797.4546720000558,-732.550315599621,39.64687892830814,575.1724593137324,1.0538146474901757,-308.02446405969573,251.76320931130266,-349.3644798902803,-0.00600242807071062,2649.017220795498,486.04593770330655,-136691.6045860312,1.0538146474901757,431.96867654228936,2665744.6898596296,-5.789436594482905,2650256.2972982265,216.50146935691035,8521717.853336688,-4896644.259004232,-316496156.1050879,-308.02446405969573,2665744.6898596296,34943801007.853226,-39395.48150597416,35332213182.31489,1336073.7250395417,-824.9320477211011,-327.48291244986086,1980.85217345706,251.76320931130266,-5.789436594482905,-39395.48150597416,110.2917428178097,-39208.656854440065,-3.1354812970204957,8287772.90627786,-5050892.055103378,-302319233.30370104,-349.3644798902803,2650256.2972982265,35332213182.31489,-39208.656854440065,35734705727.60507,1328310.997001938,1329.350296342533,244.28100181558426,-68509.48611122191,-0.00600242807071062,216.50146935691035,1336073.7250395417,-3.1354812970204957,1328310.997001938,108.51041568947053
group_159,ET_3,259743.90632362716,259506.11940659417,-17788814.78032777,-2775.9601126869584,27212.407820043023,59240826.04317328,-1539.7792411085757,56370055.735389516,13568.169281859056,259506.11940659417,261639.4255491078,-17855156.97153703,1039.4125401378788,26085.940432792086,47642712.69826126,258.8668193217728,44733967.57765425,13004.405979099913,-17788814.78032777,-17855156.97153703,1223345332.1370218,456.65289019813724,-1895975.910912915,-4245206682.319813,16818.905049540506,-4046608897.032878,-945229.706635377,-2775.9601126869584,1039.4125401378788,456.65289019813724,7827.318832780059,8.284201244700427,-7996.403428238999,3669.6197487912927,-8618.870720694174,-0.2723745782862394,27212.407820043023,26085.940432792086,-1895975.910912915,8.284201244700427,5939.125565002698,35240593.26702722,-48.16412204638219,34994513.67850949,2960.972016057186,59240826.04317328,47642712.69826126,-4245206682.319813,-7996.403428238999,35240593.26702722,450211417740.4781,-313091.3401053393,455028028457.49084,17570037.950428016,-1539.7792411085757,258.8668193217728,16818.905049540506,3669.6197487912927,-48.16412204638219,-313091.3401053393,1720.8548224841,-311240.86091257137,-26.076420718997156,56370055.735389516,44733967.57765425,-4046608897.032878,-8618.870720694174,34994513.67850949,455028028457.49084,-311240.86091257137,460029960623.56805,17447372.024855323,13568.169281859056,13004.405979099913,-945229.706635377,-0.2723745782862394,2960.972016057186,17570037.950428016,-26.076420718997156,17447372.024855323,1476.2055299347317
group_160,ET_1,300328.09632119484,197077.31943339028,-21649781.581716605,2595.725491844145,-40265.64094870003,111585636.8669934,-3681.727954177405,107597937.03113633,19935.46356910168,197077.31943339028,135389.79490997866,-14396255.034779327,2151.6245316005866,-21704.853513537888,23854607.510094058,-2367.340968920521,21045908.49626314,10752.476986306647,-21649781.581716605,-14396255.034779327,1570202523.911596,3381.775594100187,2758972.6596174813,-6405688411.05274,159875.67253103963,-6110106496.587339,-1364321.7323760935,2595.725491844145,2151.6245316005866,3381.775594100187,11761.483850910829,214.9810999500147,-11302.98867804371,-5981.659458939757,-12156.970521070696,-0.5073426481388535,-40265.64094870003,-21704.853513537888,2758972.6596174813,214.9810999500147,9071.443017290982,-53405781.4865133,422.43181112920456,-53022706.18955283,-4484.325530938332,111585636.8669934,23854607.510094058,-6405688411.05274,-11302.98867804371,-53405781.4865133,673923496509.876,-3136277.177275774,681072243400.1749,26415912.16112963,-3681.727954177405,-2367.340968920521,159875.67253103963,-5981.659458939757,422.43181112920456,-3136277.177275774,3073.3416873769165,-3113658.3726949687,-262.7260404913091,107597937.03113633,21045908.49626314,-6110106496.587339,-12156.970521070696,-53022706.18955283,681072243400.1749,-3113658.3726949687,688499522926.9373,26226574.72461281,19935.46356910168,10752.476986306647,-1364321.7323760935,-0.5073426481388535,-4484.325530938332,26415912.16112963,-262.7260404913091,26226574.72461281,2217.707547335654
group_160,ET_2,247257.73164444635,151352.34178715144,-17519610.149947125,4448.747828050489,-31681.60086209588,92323778.28693685,-2008.6031603084368,89108107.87921947,16220.24888414135,151352.34178715144,100158.12414476887,-10952958.998531885,2522.5820576079086,-14934.659702125702,7597482.627756847,-1129.1264858006393,5431387.023435688,7646.335487685875,-17519610.149947125,-10952958.998531885,1258608582.0132973,-388.7214163599408,2132188.017999958,-5108301728.897813,8370.12661440268,-4871592866.212218,-1091459.7588340496,4448.747828050489,2522.5820576079086,-388.7214163599408,9389.171939355485,8.772074718737397,1786.7169121304364,-3983.5700498345705,1148.8413163429557,0.7913276025583411,-31681.60086209588,-14934.659702125702,2132188.017999958,8.772074718737397,6757.936045494091,-41073496.915334575,21.060248350094447,-40774551.60998012,-3459.431220434452,92323778.28693685,7597482.627756847,-5108301728.897813,1786.7169121304364,-41073496.915334575,535410273924.36365,-132103.21794277595,541068625425.4736,21026781.00593532,-2008.6031603084368,-1129.1264858006393,8370.12661440268,-3983.5700498345705,21.060248350094447,-132103.21794277595,1690.2129131264032,-130194.9680147914,-13.021775557207988,89108107.87921947,5431387.023435688,-4871592866.212218,1148.8413163429557,-40774551.60998012,541068625425.4736,-130194.9680147914,546948713100.5589,20873773.721443944,16220.24888414135,7646.335487685875,-1091459.7588340496,0.7913276025583411,-3459.431220434452,21026781.00593532,-13.021775557207988,20873773.721443944,1770.9082731536346
group_160,ET_3,269111.81686524325,168891.19520011588,-18626182.731776804,2456.1058769493657,-35731.98924939258,105020919.63609788,476.0949834494238,101632288.00235474,17568.366326130094,168891.19520011588,113348.17748279012,-11919960.007094607,4153.735619593987,-18040.535163479213,19132145.457953855,-1277.1731131810932,16815233.702312253,8848.285197992787,-18626182.731776804,-11919960.007094607,1303869498.3605523,3482.863579438362,2295625.862031134,-5299448165.479524,-114733.22234585475,-5054795577.005022,-1129913.4188850548,2456.1058769493657,4153.735619593987,3482.863579438362,9722.310324800179,-147.54014918913205,-5594.201681868643,-5061.434591583242,-6214.257683450913,-0.5097140835052872,-35731.98924939258,-18040.535163479213,2295625.862031134,-147.54014918913205,7575.101244604106,-44378430.16337952,-294.484454113299,-44060005.22353245,-3727.1292183436362,105020919.63609788,19132145.457953855,-5299448165.479524,-5594.201681868643,-44378430.16337952,557040010898.083,2160585.464358154,562946767486.676,21839176.87781278,476.0949834494238,-1277.1731131810932,-114733.22234585475,-5061.434591583242,-294.484454113299,2160585.464358154,2653.1902465332196,2144785.799123151,183.00508214032038,101632288.00235474,16815233.702312253,-5054795577.005022,-6214.257683450913,-44060005.22353245,562946767486.676,2144785.799123151,569083794832.257,21682387.38996445,17568.366326130094,8848.285197992787,-1129913.4188850548,-0.5097140835052872,-3727.1292183436362,21839176.87781278,183.00508214032038,21682387.38996445,1834.3857581974307
group_161,ET_1,8464.311608587977,-25297.090002112516,-3393917.0575218853,-204.23233230587292,506.66488321140133,9521788.599873025,271.5833063256657,8966692.175832283,2504.0971367278744,-25297.090002112516,76239.2241932878,10168217.00185317,1878.474818301835,-1702.5700042754731,-40323601.245736256,-830.860155565448,-38688800.515389785,-8112.997775123943,-3393917.0575218853,10168217.00185317,1364835860.2106094,822.4894158092517,-209575.41200709512,-4731178285.250385,-118549.31472789754,-4508756882.603693,-1056609.5572632884,-204.23233230587292,1878.474818301835,822.4894158092517,8736.637579607683,-435.0429120230309,-9461.038420231684,377.55111296038285,-10233.003592368199,0.10989531463319344,506.66488321140133,-1702.5700042754731,-209575.41200709512,-435.0429120230309,86.58726846118367,3875958.161364747,18.772991083542504,3848430.9936479814,326.8815701419383,9521788.599873025,-40323601.245736256,-4731178285.250385,-9461.038420231684,3875958.161364747,499198717535.0663,2380514.1666949573,504512878370.27216,19532182.471391886,271.5833063256657,-830.860155565448,-118549.31472789754,377.55111296038285,18.772991083542504,2380514.1666949573,38.18073587046059,2368281.2371978,189.44482338991156,8966692.175832283,-38688800.515389785,-4508756882.603693,-10233.003592368199,3848430.9936479814,504512878370.27216,2368281.2371978,510033067233.8364,19392985.11208709,2504.0971367278744,-8112.997775123943,-1056609.5572632884,0.10989531463319344,326.8815701419383,19532182.471391886,189.44482338991156,19392985.11208709,1648.1251509178462
group_161,ET_2,4323.863288479243,-2506.335201748545,-934782.6483579458,-2402.5096826075405,-2699.504499450025,1144970.5237671218,-2400.2603938350258,989658.394767222,611.2949094451699,-2506.335201748545,38141.24633345133,3331856.0361228413,-5429.53605969222,-8851.562006023038,-16862741.35813657,7198.135044654538,-16335195.880478268,-2847.765385141879,-934782.6483579458,3331856.0361228413,414351718.1318096,214.6508820203488,-208507.08908453834,-1450181857.3765886,958246.4549872793,-1382920188.1081333,-321034.45250322827,-2402.5096826075405,-5429.53605969222,214.6508820203488,2665.833324178738,3437.0863665771617,-2632.8407785860404,636.6857701196261,-2864.5402643226034,0.00778576484642347,-2699.504499450025,-8851.562006023038,-208507.08908453834,3437.0863665771617,4642.7267667787055,3858110.6343679847,-148.43929245644617,3830342.7281254856,325.72591401736133,1144970.5237671218,-16862741.35813657,-1450181857.3765886,-2632.8407785860404,3858110.6343679847,155018392005.109,-17798216.504974436,156689885603.6667,6025006.916498355,-2400.2603938350258,7198.135044654538,958246.4549872793,636.6857701196261,-148.43929245644617,-17798216.504974436,4606.299217073897,-17673574.550446045,-1496.626008086573,989658.394767222,-16335195.880478268,-1382920188.1081333,-2864.5402643226034,3830342.7281254856,156689885603.6667,-17673574.550446045,158424912706.11618,5984352.8001326695,611.2949094451699,-2847.765385141879,-321034.45250322827,0.00778576484642347,325.72591401736133,6025006.916498355,-1496.626008086573,5984352.8001326695,502.90233732474303
group_161,ET_3,3319.072576169154,410.8234437213554,-622302.1895970445,1897.7406519723181,-2760.905436434122,10848.771290001343,2076.630910984363,-95387.95233286306,369.8325716881949,410.8234437213554,36610.012350198405,2465400.030512398,5381.514795754922,-10816.976548323468,-13709452.434105827,-6239.402981544503,-13319913.355028726,-2175.5996242878205,-622302.1895970445,2465400.030512398,293593838.35620207,203.6854928613898,-210805.30406489884,-1006248523.4498434,-854011.9942093351,-958193068.5150754,-227051.94973232184,1897.7406519723181,5381.514795754922,203.6854928613898,1868.0638290075708,-3053.6731192413636,-2241.6420956449547,677.3395429931139,-2409.9273479747694,0.04209629087516968,-2760.905436434122,-10816.976548323468,-210805.30406489884,-3053.6731192413636,5298.089621668077,3895995.6233452903,131.61610168434416,3868575.0505314907,328.25876968876497,10848.771290001343,-13709452.434105827,-1006248523.4498434,-2241.6420956449547,3895995.6233452903,104525314014.52307,15680463.525493912,105620579997.38382,4122921.4886559853,2076.630910984363,-6239.402981544503,-854011.9942093351,677.3395429931139,131.61610168434416,15680463.525493912,5263.018971322176,15565956.577375162,1329.65548500273,-95387.95233286306,-13319913.355028726,-958193068.5150754,-2409.9273479747694,3868575.0505314907,105620579997.38382,15565956.577375162,106759350814.79965,4091665.6227806797,369.8325716881949,-2175.5996242878205,-227051.94973232184,0.04209629087516968,328.25876968876497,4122921.4886559853,1329.65548500273,4091665.6227806797,352.3906742561664
group_162,ET_1,2483.3728586412653,34106.07782601971,-1635638.2696465342,-732.09140417687,1879.9367876465437,-761189.0557990493,-297.82967544742075,-1050858.4798607435,951.9997531907272,34106.07782601971,516123.78588394966,-24748309.910340715,1367.5083500314836,38133.20627853125,83917406.87606096,917.9392596242678,79764538.27139871,19328.264653230486,-1635638.2696465342,-24748309.910340715,1187685087.0855424,2269.088531415737,-1860646.4387277602,-4270867879.812879,-15189.87101696303,-4070850463.5517244,-943016.8609332535,-732.09140417687,1367.5083500314836,2269.088531415737,7875.1238184327185,-16.82033405463537,-4554.90837450995,3378.6132339588844,-5084.0658414749705,-0.07278428253868365,1879.9367876465437,38133.20627853125,-1860646.4387277602,-16.82033405463537,5781.036868711784,34819390.614351474,43.269465760140015,34572632.19568603,2929.9931572701926,-761189.0557990493,83917406.87606096,-4270867879.812879,-4554.90837450995,34819390.614351474,451340874761.41785,306236.7118073162,456151408875.31586,17648118.82625744,-297.82967544742075,917.9392596242678,-15189.87101696303,3378.6132339588844,43.269465760140015,306236.7118073162,1449.9454860230608,303969.8587437957,25.556566756653353,-1050858.4798607435,79764538.27139871,-4070850463.5517244,-5084.0658414749705,34572632.19568603,456151408875.31586,303969.8587437957,461148111761.93604,17523067.70021288,951.9997531907272,19328.264653230486,-943016.8609332535,-0.07278428253868365,2929.9931572701926,17648118.82625744,25.556566756653353,17523067.70021288,1485.0125614894207
group_162,ET_2,2120.6580437490097,18357.033045154625,-807186.4779428996,2025.7093210426444,721.4441780895751,-2257037.7482171184,940.6972509566308,-2405193.760012094,373.7334951068313,18357.033045154625,334672.8252009524,-14778493.13313759,1274.910319364085,24613.088254229362,66639684.02519617,1608.2766736298204,64195433.90311557,12399.564577935418,-807186.4779428996,-14778493.13313759,655727454.7972907,1958.0285264961462,-1031870.9060507471,-2338293197.792705,-42519.84534858904,-2227793939.150658,-519548.45087255456,2025.7093210426444,1274.910319364085,1958.0285264961462,4324.709676026144,-44.860313531244145,-3007.7924200186662,1941.7099678274058,-3295.4078955013956,-0.21572695483404336,721.4441780895751,24613.088254229362,-1031870.9060507471,-44.860313531244145,3217.5536726762534,19116219.386969253,115.27158123876038,18976095.96621792,1619.84564797908,-2257037.7482171184,66639684.02519617,-2338293197.792705,-3007.7924200186662,19116219.386969253,245097452459.79184,804893.7673198842,247687850645.52777,9625204.853522588,940.6972509566308,1608.2766736298204,-42519.84534858904,1941.7099678274058,115.27158123876038,804893.7673198842,877.4896349994264,798911.5413859166,68.08524412770282,-2405193.760012094,64195433.90311557,-2227793939.150658,-3295.4078955013956,18976095.96621792,247687850645.52777,798911.5413859166,250379802426.66272,9554647.89881978,373.7334951068313,12399.564577935418,-519548.45087255456,-0.21572695483404336,1619.84564797908,9625204.853522588,68.08524412770282,9554647.89881978,815.6110244726196
group_162,ET_3,1313.8284785556477,-1104.8793847427157,25887.640869999137,-895.2659444793038,-738.9467757028061,-6738549.859462948,-377.94702432904387,-6749081.433880639,-365.4439159333147,-1104.8793847427157,94303.01492361954,-4624268.1466950225,2417.061958523918,6687.844131275205,10461190.146095973,797.1856289326956,9673322.121118298,3340.0409378494546,25887.640869999137,-4624268.1466950225,237951937.28116918,-38.20770162273803,-376466.9138021418,-858892403.3803201,17868.343731826204,-818964857.0301027,-188811.24983305502,-895.2659444793038,2417.061958523918,-38.20770162273803,1579.3002473460692,18.543780528971755,-1261.578972989823,727.6461881973901,-1384.1397720811215,0.09028260173189051,-738.9467757028061,6687.844131275205,-376466.9138021418,18.543780528971755,1184.221653894411,7097642.530336002,-47.64329579444795,7048772.072323736,593.8704381572637,-6738549.859462948,10461190.146095973,-858892403.3803201,-1261.578972989823,7097642.530336002,91399612379.68225,-336413.25273156166,92380716514.74245,3560748.6218104516,-377.94702432904387,797.1856289326956,17868.343731826204,727.6461881973901,-47.64329579444795,-336413.25273156166,337.9222887487209,-334122.9300438144,-28.140595507657885,-6749081.433880639,9673322.121118298,-818964857.0301027,-1384.1397720811215,7048772.072323736,92380716514.74245,-334122.9300438144,93399378199.28767,3536257.0661008973,-365.4439159333147,3340.0409378494546,-188811.24983305502,0.09028260173189051,593.8704381572637,3560748.6218104516,-28.140595507657885,3536257.0661008973,297.87136265439534
